writer_id,writer_name
1226,Edouard Nores
1227,Jack McGowan
1228,Vicki Baum
1229,William Absalom Drake
1230,Leonid Perelman
1231,Achmed Abdullah
1232,Samuel Ornitz
1233,Aben Kandel
1234,Seton I. Miller
1235,Francis Wallace
1236,Robert Lee Johnson
1237,Colbert Clark
1238,Barney A. Sarecky
1239,Robert E. Burns
1240,Robert Hardy Andrews
1241,Claude Binyon
1242,Ben Markson
1243,Allen Rivkin
1244,Charles Reed Jones
1245,Ernst Ottwald
1246,John Frederick Ballard
1247,Marion Dix
1248,Harriet Henry
1249,John Wexley
1250,John Huston
1251,James Seymour
1252,Mary M. Axelson
1253,Miles Mander
1254,Dick Grace
1255,John Luther Long
1256,Jules Eckert Goodman
1257,David Hempstead
1258,Pál Fejös
1259,Ilona Fülöp
1260,Irene Kuhn
1261,Edgar Allan Woolf
1262,Leo Birinsky
1263,Einar Thorvaldson
1264,Jack Jungmeyer
1265,Louis Stevens
1266,Cleo Lucas
1267,Norman Battle
1268,Henry Myers
1269,Robert Ellis
1270,Richard Connell
1271,Frank J. Collins
1272,Nina Wilcox Putnam
1273,Barry Barringer
1274,Robert Florey
1275,Shunyo Yanagawa
1276,John Van Druten
1277,P.J. Wolfson
1278,Gertrude Purcell
1279,Georges Simenon
1280,Joseph Jefferson Farjeon
1281,J.B. Priestley
1282,Moss Hart
1283,Claudine West
1284,Stuart Palmer
1285,Laird Doyle
1286,Emory Johnson
1287,Harlan Thompson
1288,Margaret Mayo
1289,Arthur Stringer
1290,Clemence Randolph
1291,John Lee Mahin
1292,Ethel Pettit
1293,Kenneth Perkins
1294,Scott Mason
1295,Maurice Level
1296,Clifford Grey
1297,Sidney Gilliat
1298,Brewster Morse
1299,Armitage Trail
1300,Eliot Crawshay-Williams
1301,Bertram Millhauser
1302,Sidney Buchman
1303,Carl Erickson
1304,Norton S. Parker
1305,Morton Barteaux
1306,Clarence Budington Kelland
1307,Gene Fowler
1308,Arthur Hoerl
1309,Stuart Anthony
1310,Warren Duff
1311,Polan Banks
1312,Mary C. McCall Jr.
1313,Clare Kummer
1314,Maude T. Howell
1315,Richard Carle
1316,Norbert Jacques
1317,William Colt MacDonald
1318,Henry Koster
1319,Wolfgang Wilhelm
1320,Alberta Stedman Eagan
1321,Frances Hyland
1322,Henry Falk
1323,George Green
1324,Claude Rister
1325,Jerry Horwin
1326,Geibei Ibushiya
1327,Joe Laurie Jr.
1328,Aldo De Benedetti
1329,Sheridan Le Fanu
1330,Christen Jul
1331,William Makepeace Thackeray
1332,Charles W. Chesnutt
1333,Curt Alexander
1334,Robert Vambery
1335,Ethel Hill
1336,Sheridan Gibney
1337,Margaret Ayer Barnes
1338,Upton Sinclair
1339,Claude Farrère
1340,Lucien Nepoty
1341,Bolton Mallory
1342,Alessandro Blasetti
1343,Emilio Cecchi
1344,Lewis E. Lawes
1345,H.W. Hanemann
1346,Joseph Kesselring
1347,Milton Raison
1348,William Cameron Menzies
1349,Rose Franken
1350,Gladys Hasty Carroll
1351,Kathryn Scola
1352,Eve Greene
1353,Edgar Wallace
1354,Mauri Grashin
1355,Grace Zaring Stone
1356,Ruth Rose
1357,Michael L. Simmons
1358,Bessie Roth Solomon
1359,William R. Lipman
1360,A. Washington Pezet
1361,Gene Towne
1362,John H. Ayers
1363,Siegfried Geyer
1364,José Cottinelli Telmo
1365,Philip Gibbs
1366,Edward Chodorov
1367,Jack Moffitt
1368,Lester Cole
1369,Gilbert Frankau
1370,Fulton Oursler
1371,Bella Spewack
1372,Sam Spewack
1373,Manuel Seff
1374,Juan Bustillo Oro
1375,Charles E. Roberts
1376,Madelon St. Dennis
1377,S. Fowler Wright
1378,M. Krasnostavsky
1379,James Gould Cozzens
1380,Miguel de Cervantes y Saavedra
1381,Edward Poor Montgomery
1382,Bogart Rogers
1383,Ring Lardner
1384,DuBose Heyward
1385,David Boehm
1386,Peter Freuchen
1387,G.H. Moresby-White
1388,Peter Milne
1389,Bertram Bloch
1390,Humberto Mauro
1391,Octavio Gabus Mendes
1392,H. Fowler Mear
1393,Rupert Downing
1394,Leonard Hines
1395,Don Mullaly
1396,Ian Dalrymple
1397,George Haight
1398,Allan Scott
1399,Dawn Powell
1400,Lewis D. Collins
1401,K.A. Schenzinger
1402,Max Miller
1403,Sidney Sutherland
1404,Ian Hay
1405,Mae West
1406,Charles Chauvel
1407,Francis Martin
1408,H.G. Wells
1409,R.C. Sherriff
1410,Philip Wylie
1411,Leah Baird
1412,Mikio Naruse
1413,Charles Thurley Stoneham
1414,Trude Herka
1415,Felix Jackson
1416,Brown Holmes
1417,William McGrath
1418,Damon Runyon
1419,Louisa May Alcott
1420,A. Guzman Aguilera
1421,Dodie Smith
1422,Leslie Mason
1423,Lawrence Hazard
1424,Katherine Cecil Thurston
1425,Jean Benoît-Lévy
1426,Islin Auster
1427,Norman Krasna
1428,Ben Holmes
1429,Mark Sandrich
1430,Antoine de Saint-Exupéry
1431,Beatrice Van
1432,William Jacobs
1433,Chandler Sprague
1434,Konstantin Finn
1435,James Hagan
1436,Frederick Lewis Allen
1437,William Hurlbut
1438,John Francis Larkin
1439,J. Hartley Manners
1440,Frances Goodrich
1441,Albert Hackett
1442,Miles Malleson
1443,Forrest Sheldon
1444,Daniel Ahern
1445,Austen Allen
1446,Miguel Ruiz
1447,Fernando de Fuentes
1448,Raoul Whitfield
1449,Arthur Wimperis
1450,Robert N. Bradbury
1451,Lucia Bronder
1452,Lindsley Parsons
1453,Harold Shumate
1454,Erich Philippi
1455,Paul Osborn
1456,W. Maxwell Goodhue
1457,Lou Breslow
1458,Will Levington Comfort
1459,Joseph Anthony Roach
1460,Frank Craven
1461,Albert DeMond
1462,Bradford Ropes
1463,Sándor Hunyady
1464,William Faulkner
1465,Philip Stong
1466,Yasunaga Higashibojo
1467,Kyoka Izumi
1468,Norman S. Hall
1469,Gastone Bossio
1470,Raffaello Matarazzo
1471,Norman Reilly Raine
1472,Pierre Calmann
1473,Louis Delaprée
1474,Reinhold Schünzel
1475,Heinz Reichert
1476,George Grossmith
1477,George Morgan
1478,Laurence Gross
1479,Jack Kirkland
1480,Burl R. Tuttle
1481,Henry Johnson
1482,Victor Heerman
1483,Jean Giono
1484,Lucy Maud Montgomery
1485,Jean Guinée
1486,Albert Riéra
1487,Edward Halperin
1488,Victor Halperin
1489,James Wharton
1490,Robert Quigley
1491,Jack Wagner
1492,Peter Ruric
1493,Clements Ripley
1494,Vida Hurst
1495,David Butler
1496,R.H. Bruce Lockhart
1497,Mark Hellinger
1498,Nunnally Johnson
1499,Henry Lehrman
1500,Gladys Hurlbut
1501,Emma B.C. Wells
1502,Melchior Lengyel
1503,Erle Stanley Gardner
1504,Dimitri Furmanov
1505,Anna Furmanova
1506,Philip MacDonald
1507,Oscar Asche
1508,Ernst Lothar
1509,Edward Kaufman
1510,Philip Dunne
1511,Al Martin
1512,Anne Morrison Chapin
1513,Ralph Block
1514,Basil Mason
1515,Val Gielgud
1516,Joseph Sherman
1517,José Manuel Cordero
1518,Lou Brock
1519,Laura Walker
1520,Alfred Hustwick
1521,Frank J. Murray
1522,W.E. Woodward
1523,Emlyn Williams
1524,Jorge Pezet
1525,Jerome Jackson
1526,Lajos Zilahy
1527,George Dyer
1528,Frank Cavett
1529,Doris Malloy
1530,Charles Francis Coe
1531,Kenneth S. Webb
1532,Eugene Solow
1533,Charles Belden
1534,Jerry Wald
1535,H. Ashbrook
1536,Harry Sauber
1537,Wilhelm Speyer
1538,Leon Abrams
1539,Alfred Savoir
1540,Václav Wasserman
1541,Martin Fric
1542,Abem Finkel
1543,Howard Dietz
1544,Adam Shirk
1545,George Hembert Westley
1546,William Rankin
1547,Wallace MacDonald
1548,John Rathmell
1549,Charlotte Brontë
1550,Adele Comandini
1551,Lion Feuchtwanger
1552,Irvin S. Cobb
1553,Jitsuzô Ikeda
1554,Sy Bartlett
1555,Leonard Nason
1556,Arthur Sheekman
1557,Nat Perrin
1558,George C. Bertholon
1559,István Békeffy
1560,Colette
1561,Worthington Miner
1562,Eugene Frenke
1563,James P. Hogan
1564,Hans Fallada
1565,G.B. Stern
1566,Sherman L. Lowe
1567,Wyndham Gittens
1568,David Howard
1569,Willa Cather
1570,Michael Jacoby
1571,Gustave Flaubert
1572,D.B. Wyndham-Lewis
1573,Paul Hervey Fox
1574,Hildegarde Stadie
1575,Louis Hémon
1576,Willi Forst
1577,Robert Gessner
1578,Jan Lustig
1579,Sidney Kingsley
1580,Paul Sifton
1581,Claire Sifton
1582,E. Phillips Oppenheim
1583,Wilkie Collins
1584,Jane Storm
1585,Carlos de Nájera
1586,Guy de Maupassant
1587,Joseph Gollomb
1588,Dore Schary
1589,F.B. Crosswhite
1590,Whitman Chambers
1591,Howard Irving Young
1592,Wellyn Totman
1593,Gwen Bristow
1594,Mrs. Arnold Robinson
1595,A.J. Cronin
1596,James Gow
1597,Elizabeth Hill
1598,Salka Viertel
1599,Ham Fisher
1600,Jack Jevne
1601,Ella O'Neill
1602,Rex Stout
1603,Henry Bataille
1604,Mikhail Romm
1605,Michael Powell
1606,Walter Summers
1607,Harry A. Earnshaw
1608,Manuel Komroff
1609,Leonard Fields
1610,Baroness Emmuska Orczy
1611,Billie Bristow
1612,Ann Cunningham
1613,Sam Armstrong
1614,Edward Hope
1615,Howard Lindsay
1616,Ann Garrick
1617,Salvatore Gotta
1618,Heinrich Spoerl
1619,Hans Reimann
1620,Brock Williams
1621,Lula Vollmer
1622,Will Rogers
1623,Lynn Riggs
1624,Yuriy Olesha
1625,Jerome Kern
1626,Frank Partos
1627,Jacques Levert
1628,Charles Bruce Millholland
1629,Ricardo de la Vega
1630,Benito Perojo
1631,Reinhart Steinbicker
1632,Edgecumb Pinchon
1633,Walton Hall Smith
1634,Alden Nash
1635,Leopold Atlas
1636,A.A. Milne
1637,Sada Cowan
1638,Geza Herczeg
1639,Karl Farkas
1640,Lamar Trotti
1641,Paul M. Jones
1642,Joseph Santley
1643,G. Abatino
1644,Carlo Rim
1645,John Buchan
1646,N. Simonov
1647,Otis Garrett
1648,Griffin Jay
1649,Grace Neville
1650,William Wister Haines
1651,Titus Maccius Plautus
1652,Joel Sayre
1653,John Twist
1654,Tom Dugan
1655,Ray Mayer
1656,Nat Dorfman
1657,Nazim Hikmet
1658,Langdon Mitchell
1659,Oliver La Farge
1660,Arthur Strawn
1661,Jefferson Moffitt
1662,J.B. Morton
1663,Will Hay
1664,Elisabeth Sanxay Holding
1665,Sig Herzig
1666,E.Y. Harburg
1667,George Bricker
1668,Sid Silvers
1669,Casey Robinson
1670,Stafford Dickens
1671,Richard Benson
1672,Cameron Rogers
1673,Helen Logan
1674,Gerard Fairlie
1675,Zelma Carroll
1676,George M. Merrick
1677,R.J. Minney
1678,Karen DeWolf
1679,David Hume
1680,Joseph Anthony
1681,Harold Lamb
1682,Patterson McNutt
1683,Arthur J. Beckhard
1684,Robert Yost
1685,Lillian Hellman
1686,Mordaunt Shairp
1687,Hugh Walpole
1688,Lloyd Nosler
1689,Pierre Louÿs
1690,John Dos Passos
1691,Parker Morell
1692,John Fante
1693,Jean-Georges Auriol
1694,Isabel Dawn
1695,Boyce DeGaw
1696,Alfredo Le Pera
1697,Clarence E. Mulford
1698,Gilda Varesi Archibald
1699,Charles Brackett
1700,Walter D. Edmonds
1701,Marjorie Gaffney
1702,Rudolph Lothar
1703,Hans Adler
1704,C.S. Forester
1705,Stephen Morehouse Avery
1706,Don Hartman
1707,Jennifer Howard
1708,Jack Yellen
1709,Eric Keown
1710,Gottfried Reinhardt
1711,Ethel B. Borden
1712,Marion Morgan
1713,George B. Dowell
1714,Jane Hinton
1715,Lionel Houser
1716,Soseki Natsume
1717,Paul Laffitte
1718,Edmund H. North
1719,Julius J. Epstein
1720,Sam Hellman
1721,Frank Orsatti
1722,Mazo de la Roche
1723,Bernard Zimmer
1724,Harry Tugend
1725,Walter B. Pitkin
1726,Robert Quillen
1727,Edward Peple
1728,Joseph Krumgold
1729,Léopold Marchand
1730,Florence Crewe-Jones
1731,Howard Ellis Smith
1732,Sam Hardy
1733,Matsutarô Kawaguchi
1734,Tatsunosuke Takashima
1735,Guy Endore
1736,Hans Rameau
1737,Siegfried Fischer
1738,Arthur Fischer
1739,John C. Higgins
1740,Joseph O'Donnell
1741,Clarence Hennecke
1742,Robert Benchley
1743,Edward Eliscu
1744,Talbot Jennings
1745,Harry Stephen Keeler
1746,Lew Levenson
1747,Tate Finn
1748,William A. Johnston
1749,Denison Clift
1750,Charles Larkworthy
1751,Philipp Lothar Mayring
1752,Charles F. Royal
1753,Robert Emmett Tansey
1754,Fred Guiol
1755,Walter Greenwood
1756,Samuel Bolotin
1757,Aleksandr Ptushko
1758,Alice Tisdale Hobart
1759,Lewis E. Gensler
1760,Owen Rutter
1761,Jerome K. Jerome
1762,Michael Hogan
1763,Cosmo Hamilton
1764,Gerald Geraghty
1765,Evadne Price
1766,Joan Roy Byford
1767,Pepito Abatino
1768,Lawrence G. Blochman
1769,Grant Garett
1770,Leslie Goodwins
1771,David O. Selznick
1772,Harry Clork
1773,Selwyn Jepson
1774,Stanislas-André Steeman
1775,Harry Leon Wilson
1776,Seena Owen
1777,Jeffrey Dell
1778,Leonard Ide
1779,Arthur Somers Roche
1780,Thyra Samter Winslow
1781,Clifford Orr
1782,Roger Whately
1783,Michael Fessier
1784,Samuel Marx
1785,Frederic Dannay
1786,Manfred Lee
1787,Anthony Veiller
1788,Ferdinand Reyher
1789,Ray Nazarro
1790,Hjalmar Bergman
1791,Stina Bergman
1792,John Collier
1793,Shintarô Mimura
1794,Albert de Courville
1795,Albert J. Cohen
1796,Robert T. Shannon
1797,Masao Arata
1798,Bernhard Kellermann
1799,Minoru Nakano
1800,Alan Ludwig
1801,Oscar Rydqvist
1802,Gustaf Edgren
1803,Robert Harris
1804,James Edward Grant
1805,David Silverstein
1806,Wallace Irwin
1807,Joseph Green
1808,Konrad Tom
1809,Rafael F. Muñoz
1810,Xavier Villaurrutia
1811,Joseph Kessel
1812,John Patrick
1813,George F. Worts
1814,Eddie Rickenbacker
1815,George Arthur Durlam
1816,J.S. Casshyap
1817,Jochen Huth
1818,Antonio Guzmán Aguilera
1819,Luz Guzmán de Arellano
1820,Hervey Allen
1821,P.G. Wodehouse
1822,Robert Cullen
1823,Harry Hamilton
1824,Yevgeni Zamyatin
1825,Bert Hanlon
1826,Irwin Shaw
1827,Dorrell McGowan
1828,Stuart E. McGowan
1829,Michael William Balfe
1830,Philip G. Epstein
1831,Martin Mooney
1832,H.C. Witwer
1833,Gordon Ray Young
1834,Alfred Lord Tennyson
1835,David Carb
1836,Harlan Ware
1837,Joseph Hoffman
1838,Jean Castanier
1839,Jacques Prévert
1840,John H. Auer
1841,Jack Celestin
1842,Frederick Hayward
1843,G.V. Atwater
1844,Thomas Lennon
1845,Laurence Meynell
1846,Eddie Granemann
1847,Daniel Jarrett
1848,Sinclair Gluck
1849,Giaci Mondaini
1850,Robert A. Stemmle
1851,Oleg Leonidov
1852,Harry Segall
1853,Thomas Walsh
1854,J. Storer Clouston
1855,Marcel Carné
1856,Richard Macaulay
1857,Joe Traub
1858,Alex Raymond
1859,Frederick Stephani
1860,Hugh Gray
1861,Hans Jürgen Nierentz
1862,Frank Wisbar
1863,J.D. Kendis
1864,Robert Hichens
1865,Clifford Odets
1866,Charles G. Booth
1867,Richard Flournoy
1868,Hal Yates
1869,Aleksandr Kuprin
1870,Kenji Mizoguchi
1871,Joyce Cary
1872,Curt Goetz
1873,Lawrence Riley
1874,Richard Maibaum
1875,André-Paul Antoine
1876,Ainsworth Morgan
1877,Roark Bradford
1878,Olive Cooper
1879,Kurt Heynicke
1880,Toni Impekoven
1881,Harrison Jacobs
1882,Gösta Stevens
1883,Arthur T. Horman
1884,Jacques Constant
1885,Alice Campbell
1886,Cyril Campion
1887,Ilya Ilf
1888,William H. Terhune
1889,Ernst Decsey
1890,Max Ophüls
1891,Leslie Bush-Fekete
1892,Luci Ward
1893,Joseph F. Poland
1894,Walter Ferris
1895,Jack Natteford
1896,László Vadnay
1897,Kenneth Earl
1898,Elizabeth Jordan
1899,L. du Garde Peach
1900,William Garrett
1901,Claude Anet
1902,Miklós Vitéz
1903,Elbert Hubbard
1904,Andrew S. Rowan
1905,Sacha Guitry
1906,Alan Campbell
1907,Paul Gury
1908,Jack Townley
1909,Norman Lippincott
1910,George Harmon Coxe
1911,Sidney Salkow
1912,Eric Hatch
1913,Vsevolod Vishnevskiy
1914,Tadashi Fujiwara
1915,Marcus Goodrich
1916,Golda Draper
1917,Robert Stevenson
1918,Maurice Hanline
1919,Mark Kelly
1920,W.W. Jacobs
1921,Katherine Leslie Moore
1922,Harold Goldman
1923,Mark Reed
1924,Clarence Upson Young
1925,Sean O'Casey
1926,Hugh Cummings
1927,Virginia Van Upp
1928,Horace McCoy
1929,Franklin D. Roosevelt
1930,Harold Buckley
1931,Helen Hunt Jackson
1932,Emilio Gómez Muriel
1933,June Head
1934,Leslie Arliss
1935,Michael Barringer
1936,William A. Wellman
1937,Shivram Vashikar
1938,Kurt Heuser
1939,Douglas Sirk
1940,George Waggner
1941,Campbell Dixon
1942,Sergey Gerasimov
1943,Yuri German
1944,Frank Launder
1945,William Buchanan
1946,Terence Egan
1947,Viola Brothers Shore
1948,Muriel Scheck
1949,Claude Wallace
1950,Dorothy Holloway
1951,John P. McCarthy
1952,Lawrence P. Bachmann
1953,Pat C. Flick
1954,Dorothy Parker
1955,H.F. Maltby
1956,Richard Wormser
1957,Lawrence Meade
1958,Stephen Gross
1959,John Cecil Holm
1960,Charles R. Condon
1961,Vernon Smith
1962,Lee Loeb
1963,Harold Buchman
1964,Iosif Prut
1965,Gelett Burgess
1966,Klimenti Mints
1967,Steve Passeur
1968,Ouida
1969,Maurice Geraghty
1970,Hilja Valtonen
1971,Barry Benefield
1972,Jacques Becker
1973,Jacques B. Brunius
1974,David Lamson
1975,Paul Gallico
1976,Henry Wadsworth Longfellow
1977,Rita Weiman
1978,Carlos Arniches
1979,Robertson White
1980,David Diamond
1981,Marcel Achard
1982,Jerome Chodorov
1983,Charles A. Browne
1984,Elmer Clifton
1985,J. Robert Bren
1986,Edmund L. Hartmann
1987,Eleanor Hunt
1988,William C. White
1989,Leonard Lee
1990,Richard Billinger
1991,Aleksandr Ostrovskiy
1992,Hugo Butler
1993,Ingram D'Abbes
1994,Fenn Sherie
1995,Karel Capek
1996,Hugo Haas
1997,Charles Kaufman
1998,Paul Yawitz
1999,Tess Slesinger
2000,Bradbury Foote
2001,Josephine Bentham
2002,Patrick Kirwan
2003,Gregory Ratoff
2004,Herman Boxer
2005,Rudyard Kipling
2006,Kenneth Gamet
2007,Jerome Cady
2008,Waclaw Gasiorowski
2009,Edgar G. Ulmer
2010,Leona Dalrymple
2011,Robert Pirosh
2012,George Seaton
2013,Chester Gould
2014,Barry Shipman
2015,George Holland
2016,M. Coates Webster
2017,Charles Lederer
2018,Roger Burford
2019,Vera Caspary
2020,Walter C. Hackett
2021,Kay Van Riper
2022,Tancred Ibsen
2023,Gabriel Scott
2024,Guglielmo Giannini
2025,Rowland Leigh
2026,Pierre Chenal
2027,Anthony Kimmins
2028,Val Guest
2029,Lloyd C. Douglas
2030,André Beucler
2031,Oliver Drake
2032,Gerhard Menzel
2033,Johanna Spyri
2034,Benny Rubin
2035,Bert Granet
2036,George O'Neil
2037,Robert Harari
2038,Maxwell Shane
2039,Ewing Scott
2040,Maurice Leo
2041,Sydney Horler
2042,Helen Meinardi
2043,George Oppenheimer
2044,Theodore Reeves
2045,Harvey Fergusson
2046,George Barraud
2047,Walter Futter
2048,Hella Wuolijoki
2049,Joji Tsubota
2050,Groucho Marx
2051,James Hilton
2052,Dezsö Kellér
2053,Martha Cnockhaert McKenna
2054,Joseph K. Watson
2055,Robert Wyler
2056,Aleksei Kapler
2057,Karl Tunberg
2058,Darrell Ware
2059,Heinz Herald
2060,Franklin Coen
2061,John Wells
2062,Will Scott
2063,Morton Grant
2064,Frank Vosper
2065,Agatha Christie
2066,Gertrude Berg
2067,John Alexander Kirkpatrick
2068,Frank Hummert
2069,Robert Rossen
2070,Everett Freeman
2071,Noel Langley
2072,Elaine Ryan
2073,Edmond Kelso
2074,Tomoyoshi Murayama
2075,George Bruce
2076,Daniel Nathan Rubin
2077,Harold Law
2078,Ken Attiwill
2079,James Street
2080,Lesser Samuels
2081,Ralph Gilbert Bettison
2082,Bruce Manning
2083,Morgan Cox
2084,Ronald Davidson
2085,Artur Enell
2086,Robert Wahlberg
2087,Christian-Jaque
2088,Hugh Mills
2089,Arthur V. Jones
2090,Nikolay Leshchenko
2091,Vladimir Petrov
2092,Henri La Barthe
2093,Nathanael West
2094,Harry O. Hoyt
2095,Franklin Adreon
2096,Humphrey Cobb
2097,Carmine Gallone
2098,Camillo Mariani Dell'Aguillara
2099,Walter B. Gibson
2100,Amleto Palermi
2101,Walter Wise
2102,Jacob Grimm
2103,Wilhelm Grimm
2104,Victor Schertzinger
2105,Gilbert Wright
2106,Bryan Edgar Wallace
2107,Frank Fenton
2108,Lynn Root
2109,Bruno Frank
2110,James Bridie
2111,Jack O'Donnell
2112,Wyllis Cooper
2113,Norman Foster
2114,George Beck
2115,William J. Cowen
2116,Ward Greene
2117,Boris Ingster
2118,Milton Sperling
2119,Marion Parsonnet
2120,Eleanore Griffin
2121,A.R. Rawlinson
2122,Louis Verneuil
2123,Henri Jeanson
2124,Philip Lindsay
2125,Charles de Grandcourt
2126,Lev Slavin
2127,Harold French
2128,Gordon McDonnell
2129,Dorothea Donn-Byrne
2130,Charles Norman
2131,Mary Borden
2132,Eric Taylor
2133,Arnold Lipp
2134,Olga Moore
2135,Josephine Tey
2136,Heinrich von Kleist
2137,Lovis Hans Lorenz
2138,Arcady Boytler
2139,E.W. Emo
2140,Per Schwenzen
2141,Samuel Fuller
2142,N.A. Pogson
2143,Ramada Curto
2144,José Gomes Ferreira
2145,Pyotr Pavlenko
2146,James M. Cain
2147,Gilbert Emery
2148,Hans Wilhelm
2149,Rodney Ackland
2150,Arnold Belgard
2151,Lawrence Kimble
2152,Jean Negulesco
2153,William Edward Hayes
2154,Charley Rogers
2155,Aladar Laszlo
2156,Chic Young
2157,Gilson Brown
2158,Hagar Wilde
2159,Bill Peet
2160,Curtis Bernhardt
2161,Emeric Pressburger
2162,Nikolay Pogodin
2163,Harry Revier
2164,Robert Buckner
2165,Robert Sloane
2166,Louis Pelletier
2167,William Blair Morton Ferguson
2168,Gladys Atwater
2169,Vincent Sherman
2170,Betty Laidlaw
2171,Robert Lively
2172,Mark Donskoy
2173,Borden Chase
2174,Jean-Henri Blanchon
2175,Pierre Véry
2176,Phil Dunham
2177,Ralph Cooper
2178,Sholom Ansky
2179,S.A. Kacyzna
2180,André Cayatte
2181,Harry Kurnitz
2182,Ray Trampe
2183,Joseph Fields
2184,Richard Sherman
2185,Herbert Asbury
2186,Anne Nichols
2187,Sid Kuller
2188,Joseph Schrank
2189,Lee Katz
2190,Harald Braun
2191,Marriott Edgar
2192,Don Ettlinger
2193,Stanley Rauh
2194,Eugène Dabit
2195,Fred Allhoff
2196,Allene Corliss
2197,David Hertz
2198,Justin Huntly McCarthy
2199,Theodore A. Tinsley
2200,Ralph Spencer Zink
2201,Albert Ray
2202,John Taintor Foote
2203,Ethel Lina White
2204,Yrjö Kivimies
2205,Bernice Boone
2206,Brenda Weisberg
2207,George Worthing Yates
2208,Endre Bohem
2209,William Ludwig
2210,Vivien R. Bretherton
2211,Willoughby Speyers
2212,Dalton Trumbo
2213,Katharine Haviland-Taylor
2214,Carl Koch
2215,Eddie Moran
2216,Oscar Paul Gilbert
2217,Kate Douglas Wiggin
2218,Hugh Wiley
2219,Mildred Wirt Benson
2220,Honore Morrow
2221,Stanley Roberts
2222,Eugeniusz Bodo
2223,Emanuel Schlechter
2224,Vsevolod Kochetov
2225,Nate Watt
2226,Dorothy Davenport
2227,Leonardo Bercovici
2228,Shepard Traube
2229,George Bernard Shaw
2230,Jacques Jaccard
2231,Celia Jaccard
2232,John Murray
2233,Jean Martet
2234,Sonnie Hale
2235,Mortimer Offner
2236,L. Ron Hubbard
2237,Pierre Quiroule
2238,Carlton Sand
2239,Ogden Nash
2240,Waldo Salt
2241,Myron Brinig
2242,Forrest Davis
2243,Winifred Holtby
2244,Barrett Willoughby
2245,Robert E. Kent
2246,George H. Plympton
2247,Reginald Owen
2248,Irving Caesar
2249,Sam Duncan
2250,Harry B. Smith
2251,Saul Elkins
2252,Jay Vann
2253,Clarence Marks
2254,William Freshman
2255,Paul Sloane
2256,James Curtis
2257,F. Scott Fitzgerald
2258,Mortimer Braus
2259,Orson Welles
2260,Frederick Nebel
2261,Murray Leinster
2262,Maiju Lassila
2263,Jorma Nortimo
2264,Johann Wolfgang von Goethe
2265,Manly P. Hall
2266,Myles Connolly
